time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-25 00:00:00+00:00,3.0,3.0,65,7
2021-08-26 00:00:00+00:00,,,93,5
2021-08-27 00:00:00+00:00,,,18,7
2021-08-28 00:00:00+00:00,,,72,2
2021-08-29 00:00:00+00:00,,,71,8
2021-08-30 00:00:00+00:00,,,108,9
2021-08-31 00:00:00+00:00,1.0,1.0,52,12
2021-09-01 00:00:00+00:00,,,15,2
2021-09-02 00:00:00+00:00,,,3,1
2021-09-05 00:00:00+00:00,,,9,1
2021-09-07 00:00:00+00:00,4.0,4.0,153,1
